,nonIBD,IBD
Neisseria_elongata_subsp_glycolytica_ATCC_29315,0.0010395277868711,0.0010395277868711
Neisseria_flavescens_SK114,0.0010104823928397,0.0010104823928397
Neisseria_mucosa_ATCC_25996,0.0009574002602723,0.0005468567650801
Neisseria_subflava_NJ9703,0.0010042425803029,0.0010042425803029
Ochrobactrum_anthropi_ATCC_49188,0.0006425427113247,0.0018396946250929
Odoribacter_laneus_YIT_12061,0.0010050409958314,0.0011299003833504
Odoribacter_splanchnicus_1651_6_DSM_20712,0.0010696632718064,0.1025559499813083
Olsenella_uli_DSM_7084,0.001000655361146,0.0012921848758106
Oxalobacter_formigenes_HOxBLS,0.0010027405924295,0.0010052516289714
Oxalobacter_formigenes_OXCC13,0.0011580780555354,0.0011124245185235
Paenibacillus_alvei_DSM_29,0.0010132379540727,0.0009956719690533
Paenibacillus_barengoltzii_G22,0.0009999426725081,0.0010012679775744
Paenibacillus_daejeonensis_DSM_15491,0.001008075757916,0.001042462543195
Paenibacillus_lactis_154,0.0009997400899213,0.0010086504294036
Parabacteroides_distasonis_ATCC_8503,0.0010480332269759,0.327640059574632
Parabacteroides_goldsteinii_dnLKV18,0.0010253062878851,0.0010253062878851
Parabacteroides_merdae_ATCC_43184,0.0020508646488132,0.2750629740306689
Paraprevotella_clara_YIT_11840,0.0014809831163441,0.0018971650963094
Paraprevotella_xylaniphila_YIT_11841,0.0011357222443905,0.0017512495355037
Parvimonas_micra_ATCC_33270,0.0011199571783407,0.0011595802120871
Pediococcus_acidilactici_DSM_20284,0.0010056213308194,0.0010056213308194
Pediococcus_pentosaceus_ATCC_25745,0.0010621860815784,0.0010621860815784
Peptoniphilus_lacrimalis_DSM_7455,0.0010092280808738,0.0010092280808738
Porphyromonas_asaccharolytica_DSM_20707,0.0010453296033117,0.0010453296033117
Porphyromonas_endodontalis_ATCC_35406,0.0011807784278007,0.0011807784278007
Porphyromonas_gingivalis_W83,0.0010091062645034,0.0010091062645034
Porphyromonas_somerae_DSM_23386,0.0010084139680444,0.0010084139680444
Porphyromonas_uenonis_60_3,0.0010731111167197,0.0011396762799748
Prevotella_bivia_DSM_20514,0.0010155089231188,0.0010155089231188
Prevotella_buccae_ATCC_33574,0.001008315291264,0.0012783213453108
Prevotella_copri_CB7_DSM_18205,0.0506166677995128,0.0506174401721408
Prevotella_denticola_F0289,0.0010041474457659,0.0010260338329883
Prevotella_disiens_FB035_09AN,0.0010300196695356,0.0010300196695356
Prevotella_intermedia_17,0.0010069281145019,0.0010069281145019
Prevotella_melaninogenica_ATCC_25845,0.001002073978513,0.001002073978513
Prevotella_oralis_ATCC_33269,0.001017170143267,0.0010334448655593
Prevotella_ruminicola_23,0.0011478399702635,0.0011478399702635
Prevotella_timonensis_CRIS_5C_B1,0.0010155392034217,0.0010155392034217
Propionibacterium_acidipropionici_ATCC_4875,0.001029913312783,0.0010320739700825
Propionibacterium_acnes_KPA171202,0.0011032825224565,0.0015531647160796
Propionibacterium_avidum_44067,0.0010595549065035,0.0010602608058416
Propionibacterium_propionicum_F0230a,0.0010025749695489,0.0010070683027458
Providencia_rettgeri_DSM_1131,0.0008848550975552,0.0010076395508316
Providencia_rustigianii_DSM_4541,0.0010102714185096,0.0008649005172405
Providencia_stuartii_ATCC_25827,0.0006042531686515,0.0009066750868819
Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0012009082456565,0.0015485876085708
Pseudomonas_aeruginosa_NCGM2_S1,0.0006417916943864,
Pseudomonas_alcaliphila_34,0.0010047164435303,0.0010047164435303
Pseudoramibacter_alactolyticus_ATCC_23263,0.0010470263634575,0.0010470263634575
Pyramidobacter_piscolens_W5455,0.0010740038336169,0.0010712930717955
Ralstonia_sp_5_7_47FAA,0.0010081026339849,0.0010160065035315
Rhodococcus_equi_ATCC_33707,0.0010090779431685,0.0010040545308814
Roseburia_intestinalis_L1_82,0.0012444367011467,0.3316907791309813
Rothia_dentocariosa_ATCC_17931,0.0010070448424115,0.0010070448424115
Rothia_mucilaginosa_DY_18,0.0010106997705543,0.0013360070550948
Ruminococcaceae_bacterium_D16,0.0011273330184935,0.0011419518007782
Ruminococcus_albus_7,0.0010229108879556,0.0010131894539623
Ruminococcus_bicirculans_80_3,0.001022051124656,0.0010378646192558
Ruminococcus_champanellensis_18P13,0.0010619899649914,0.0010029905224919
Ruminococcus_flavefaciens_FD_1,0.001014374710072,0.0010107519432503
Ruminococcus_gnavus_ATCC_29149,0.0006852115632486,0.0016899206002701
Ruminococcus_lactaris_ATCC_29176,0.0010405634560355,0.0012027708216405
Ruminococcus_sp_5_1_39BFAA,0.0370604518891854,0.0436869425648698
Ruminococcus_torques_ATCC_27756,0.0003637516150718,0.0018308594011054
Scardovia_inopinata_F0304,0.0010533143310809,0.0010508561879512
Slackia_exigua_ATCC_700122,0.0011592035177587,0.0011592035177587
Solobacterium_moorei_F0204,0.0010286545615121,0.0010286545615121
Staphylococcus_arlettae_CVD059,0.0010164725641117,0.0010200931253374
Staphylococcus_capitis_QN1,0.001003689044712,0.0009999134119419
Staphylococcus_caprae_C87,0.0009997425664248,0.0009997425664248
Staphylococcus_epidermidis_ATCC_12228,0.0010802089584924,0.0010815335556211
Staphylococcus_equorum_subsp_equorum_Mu2,0.0010636529818186,0.001062661692926
Staphylococcus_haemolyticus_JCSC1435,0.0010021812476616,0.0010014427205816
Staphylococcus_hominis_subsp_hominis_C80,0.001089335661064,0.001089335661064
Staphylococcus_lugdunensis_HKU09_01,0.0010031745031894,0.0010000415409683
Staphylococcus_pettenkoferi_VCU012,0.0010038430275149,0.0010038430275149
Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305,0.0010310200159395,0.0010310200159395
Staphylococcus_simulans_ACS_120_V_Sch1,0.0010145593833727,0.0010145593833727
Staphylococcus_warneri_SG1,0.0010552258620955,0.001030068159423
Staphylococcus_xylosus_DMB3_Bh1,0.0010176528774373,0.0010445749112319
Stenotrophomonas_maltophilia_D457,0.0010012965762061,0.0010012965762061
Streptococcus_agalactiae_A909,0.0010194608834494,0.0010194608834494
Streptococcus_anginosus_1_2_62CV,0.0010121624487266,0.0010121624487266
Streptococcus_australis_ATCC_700641,0.0010133710642192,0.0010133710642192
Streptococcus_constellatus_subsp_constellatus_SK53,0.001002286855585,0.001002286855585
Streptococcus_cristatus_ATCC_51100,0.0009996252008602,0.0010261278404479
Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957,0.0010432845506779,0.0010515318593789
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143,0.0010164338090042,0.0010164338090042
Streptococcus_gordonii_str_Challis_substr_CH1,0.001007648369382,0.0010161002196377
Streptococcus_intermedius_JTH08,0.0010019400045294,0.0010007975415824
Streptococcus_mitis_NCTC_12261,0.0010104943945533,0.0010097146920883
Streptococcus_mutans_ATCC_25175,0.0010112833947682,0.0010112833947682
Streptococcus_oralis_Uo5,0.0010799477103745,0.0011537428147572
Streptococcus_parauberis_KCTC_11537,0.0010747311844846,0.0010747311844846
Streptococcus_salivarius_JIM8777,0.0009993698130338,0.0010167669664522
Streptococcus_sanguinis_SK36,0.0010013933975257,0.0010013933975257
Streptococcus_sp_2_1_36FAA,0.0010094070025015,0.0010048354128162
Streptococcus_sp_I_G2,0.001091364987006,0.0010920778315436
Streptococcus_sp_I_P16,0.0010200884253478,0.0010143696395014
Streptococcus_thermophilus_LMG_18311,0.0010087669451876,0.0010757137711126
Streptococcus_uberis_0140J,0.0010145047431181,0.0010145047431181
Streptococcus_vestibularis_F0396,0.0010205389291923,0.0010514808009817
Subdoligranulum_variabile_DSM_15176,0.0009737042737995,0.0012464683374697
Sutterella_wadsworthensis_3_1_45B,0.0079869944370324,0.0201600549770973
Tannerella_forsythia_ATCC_43037,0.0010051218796115,0.0010051218796115
Tropheryma_whipplei_str_Twist,0.0010786216002529,0.0010786216002529
Ureaplasma_parvum_serovar_1_str_ATCC_27813,0.0010087605047451,0.0010087605047451
Ureaplasma_urealyticum_serovar_8_str_ATCC_27618,0.0013058230751606,0.0013207089620212
Varibaculum_cambriense_DSM_15806,0.0010945421697656,0.0010956734795018
Veillonella_atypica_ACS_049_V_Sch6,0.001090267453813,0.0010247176314365
Veillonella_dispar_ATCC_17748,0.0010039905570966,0.001046003700409
Veillonella_parvula_Te3_DSM_2008,0.0010338200520063,0.0010390151276445
Veillonella_ratti_ACS_216_V_Col6b,0.0010095698664702,0.0010095698664702
Veillonella_sp_3_1_44,0.0010892615486937,0.0011367387021237
Veillonella_sp_6_1_27,0.0010908442516689,0.001033841939288
Vibrio_furnissii_NCTC_11218,0.0010771173019985,0.0010605328378672
Vibrio_mimicus_MB_451,0.0010125251785399,0.0010125251785399
Vibrio_parahaemolyticus_RIMD_2210633,0.0010055422462741,0.0010055422462741
Weissella_cibaria_KACC_11862,0.0010191157242879,0.0012429287443632
Yersinia_enterocolitica_subsp_enterocolitica_8081,0.0010032899315098,0.0010032899315098
Yersinia_frederiksenii_ATCC_33641,0.001010004215538,0.0010089901550807
Yersinia_kristensenii_ATCC_33638,0.0010096371946521,0.0010016368999243
Yersinia_pseudotuberculosis_YPIII,0.0010005041436442,0.0010029898682247
Yersinia_rohdei_ATCC_43380,0.0010099098221631,0.0010090820272269
