Strain,low_iron,low_zinc,high_FA,high_carbs,high_prot,micro_oxygen,Phylum,Class,Order,Family,Genus,Species
Laribacter hongkongensis HLHK9,0.01000976562499862,0.0,1.0,1.9029633933759436,2.550128316870037,1.5631779004454778,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Laribacter,Laribacter hongkongensis
Bartonella quintana str. Toulouse,0.0,0.6442237633925039,1.0,0.9999287781469887,1.0,0.2884615384615225,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella quintana
Methylorubrum populi BJ001,0.10192871093749303,0.0,1.0,1.9219727363137822,1.0,1.8752289097790318,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylorubrum,Methylorubrum populi
Porphyromonas uenonis 60-3,0.8194122314453125,0.0,1.054466484892101,1.0,1.692925996128,1.097752820377673,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas uenonis
Capnocytophaga granulosa ATCC 51502,0.9999389648437492,0.0,1.0,1.0,1.573676770456735,1.4087468881744383,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga granulosa
Acinetobacter pittii ANC 4052,0.9999961853027344,0.0,1.086515808376152,1.380017241540286,1.4395939212677824,1.1310512671287234,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter pittii
Acinetobacter pittii PHEA-2,0.9883613586425781,0.0,1.0504835143652398,1.619917695954018,1.3972382290318905,1.1179593970600694,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter pittii
Yersinia rohdei ATCC 43380,0.945026397705078,0.0,1.0,1.066630647286991,1.066630647286991,1.0634310645288227,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia rohdei
Acidipropionibacterium acidipropionici ATCC 4875,0.9989604949951172,0.0,1.0,1.2250590948710316,1.2250590948710316,1.0752863276528128,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium acidipropionici
Lancefieldella rimae ATCC 49626,0.9170799255371094,0.0,1.0,1.2306829233524705,1.283550107026503,1.0636732967151719,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,Lancefieldella rimae
Anaerococcus prevotii DSM 20548,0.11808013916015596,0.0,1.0000198034180696,1.7857237159133668,2.0172685805570048,1.0699720771805212,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus prevotii
Acinetobacter haemolyticus NIPH 261,0.00999450683593695,0.0,1.0818108863838698,1.5949392484106781,2.048989981316848,1.1901292773758319,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter haemolyticus
Fusobacterium necrophorum D12,0.1843490600585933,0.0,1.0690979771517248,1.6783840261825558,1.7777747900709115,1.0044290620222331,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum
Amedibacillus dolichus DSM 3991,0.12176513671874957,0.0,1.0,1.564820711353792,1.7237813605382135,1.0,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,Amedibacillus dolichus
Leptotrichia buccalis C-1013-b,0.12478065490722641,0.0,1.0,1.5988293430343001,1.7351573420307518,1.0320149815418802,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia buccalis
Acinetobacter johnsonii SH046,0.11204910278320272,0.0,1.1184980321242417,1.5621590408315216,1.8516520532263534,1.2128750234270917,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii
Bacteroides sp. 1_1_30,0.1405029296874997,0.0,1.0,1.4758119299507504,1.7288613500364636,1.0941199388617497,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 1_1_30
Streptococcus uberis 0140J,0.12123870849609356,0.0,1.0,1.517898535599327,1.7697111845935813,1.0825771474397705,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus uberis
Prevotella denticola F0289,0.13873291015624978,0.0,1.0,1.5487155573395037,1.7736081269331572,1.1753712842065498,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola
Alistipes shahii WAL 8301,0.13953018188476565,0.0,1.0,1.460146135775846,1.7581238004194366,1.1649585380493985,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii
Prevotella intermedia 17,0.11952590942382765,0.0,1.0,1.4825094045417961,1.8851214591942238,1.1789102518766983,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia
Alcaligenes faecalis subsp. faecalis NBRC 13111,0.11903981743869116,0.0,1.000018391368318,1.4551863658656212,1.870632050024522,1.0916717753800886,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Alcaligenes faecalis
Streptococcus parauberis KCTC 11537,0.12009811401367176,0.0,1.0,1.5416754564845419,1.8603737430560443,1.0856128261022429,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parauberis
Acinetobacter junii SH205,0.12222290039062489,0.0,1.0,1.4988273788133835,1.8238325799557422,1.1012804266828062,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter junii
Paraprevotella xylaniphila YIT 11841,0.2982692718505859,0.0,1.0,1.609592527310944,1.5460256567351285,1.1054734996653874,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila
Prevotella melaninogenica ATCC 25845,0.36911773681640603,0.0,1.0,1.6934525877615303,1.6531959458788728,1.1743119873201173,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
Collinsella aerofaciens ATCC 25986,0.13897705078124997,0.0,1.0,1.669206773306848,1.5730067914921,1.0331985759549007,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens
Bacteroides sp. 3_2_5,0.21948242187499953,0.0,1.0,1.7327743346700704,1.8088555993769277,1.158386637059623,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 3_2_5
Bacteroides sp. 3_1_23,0.21105957031249936,0.0,1.0,1.6850032192263036,1.6730409353206301,1.1397986629680672,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 3_1_23
Bacteroides sp. 2_2_4,0.13224029541015608,0.0,1.0,1.6809100840191942,1.6772953712229972,1.1428040333788985,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 2_2_4
Bacteroides sp. D22,0.13239288330078042,0.0,1.0,1.6929069139800779,1.6760451935816294,1.140193336277541,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. D22
Bacteroides sp. D2,0.16745758056640545,0.0,1.0,1.6894362620619603,1.6721004843364833,1.139683385152795,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. D2
Bacteroides thetaiotaomicron,0.15787506103515547,0.0,1.0,1.6841155654886621,1.6443811984914098,1.1371001536527447,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron
Veillonella sp. 6_1_27,0.11461639404296838,0.0,1.0,1.794634034143184,1.6745493576856239,1.0785940641292127,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp. 6_1_27
Bacteroides sp. 2_1_22,0.13243103027343664,0.0,1.0,1.7761276814066038,1.6626662229432732,1.1650165702954924,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 2_1_22
Bacteroides sp. D1,0.1322631835937498,0.0,1.0,1.7773206816474751,1.6640687987100244,1.1655124415135167,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. D1
Delftia acidovorans SPH-1,0.1221923828124999,0.0,1.10453901839198,1.8231522574311876,1.8005843700290642,1.0962154716719303,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans
Bacteroides nordii CL02T12C05,0.12082290649414028,0.0,1.0,1.7744508955824854,1.7744508955824854,1.0713140838301576,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides nordii
Porphyromonas somerae DSM 23386,0.11398696899414044,0.0,1.0772353064771838,1.7102028537046585,1.7114539758944092,1.0869911943919164,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae
Bacteroides faecis MAJ27,0.6183280944824218,0.0,1.0,1.7219355407943335,1.7219355407943335,1.0677640949367888,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis
Paraprevotella clara YIT 11840,0.36320495605468744,0.0,1.0,1.9255398319896264,1.6844364886959464,1.136144782093928,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara
Holdemania filiformis DSM 12042,0.49397277832031233,0.0,1.0,1.817641878852603,1.5492177692840947,1.0369700035598521,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania filiformis
Morganella morganii subsp. morganii KT,0.37107276916503895,0.0,1.0,1.854357146869208,1.3687457483258547,1.0638063171296441,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii
Bacteroides sp. 1_1_14,0.25895690917968744,0.0,1.0,2.169435863915743,1.720831180879888,1.1265062781356416,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 1_1_14
Pseudomonas alcaliphila 34,0.18306732177734344,0.0,1.0,2.1275019939990125,1.7562035524833208,1.143685036778204,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas alcaliphila
Bacteroides sp. 2_1_33B,0.10165405273437413,0.0,1.0,2.073789946596593,1.908133423751803,1.1860642536238029,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 2_1_33B
Bacteroides sp. 3_1_19,0.10137939453124999,0.0,1.0,2.122795859285903,1.7985130274585484,1.1943481884375813,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 3_1_19
Bifidobacterium breve UCC2003,0.009998321533203115,0.0,1.0,1.9082749319243015,1.6692289306780255,1.1246702916798266,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve
Acetoanaerobium sticklandii DSM 519,0.12391090393066405,0.0,1.0,2.0577169377384217,1.7128154279077668,1.0210958551958096,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Acetoanaerobium,Acetoanaerobium sticklandii
Acidaminococcus,0.10714721679687478,0.0,1.0,2.019708446892912,1.7288148744459422,1.001968904881525,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus sp. D21
Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437,0.20155334472656236,0.0,1.0,2.0100663667542658,1.2783678394564324,1.075137369868117,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum
Enterococcus faecium TX1330,0.11360168457031196,0.0,1.0,1.8593039365230408,1.4439188905526243,1.0454059903814312,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
Filifactor alocis ATCC 35896,0.10823822021484342,0.0,1.0,1.8029544534975055,1.4659135084531965,1.0468158702706132,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Filifactor,Filifactor alocis
Gemella sanguinis M325,0.11738967895507782,0.0,1.0,1.8780598178729564,1.59276226015762,1.0756008243058839,Firmicutes,Bacilli,Bacillales,Bacillales Incertae Sedis XI,Gemella,Gemella sanguinis
Brevibacillus borstelensis AK1,0.1269207000732422,0.0,1.0,2.0169669731135427,1.4546136162383092,1.0827428108511064,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus borstelensis
Lysinibacillus fusiformis ZB2,0.12673568725585915,0.0,1.0,1.9479548384735206,1.4970025175598782,1.072513045352682,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Lysinibacillus fusiformis
Enterocloster bolteae ATCC BAA-613,0.12650299072265608,0.0,1.0,1.9218108663325224,1.5176783536400071,1.0210353364478792,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae
Lactobacillus gasseri ATCC 33323 = JCM 1131,0.009941101074218417,0.0,1.0,1.8271206508685587,1.0,1.0737504440046688,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri
Lacticaseibacillus rhamnosus GG,0.009929656982421688,0.0,1.0,1.7557436885637658,1.2067332133909303,1.0624065803933742,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus
Streptococcus oralis Uo5,0.13149642944335924,0.0,1.0,1.7357271329997714,1.2829817848850522,1.0213022008567973,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis
Lactobacillus amylovorus GRL 1112,0.12249755859374997,0.0,1.0,1.5294396702570285,1.3128203134113623,1.0311804124379464,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus
Bulleidia extructa W1219,0.11918258666992174,0.0,1.0,1.5412782550417352,1.334143666605739,1.0867361238043014,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia extructa
Latilactobacillus sakei subsp. sakei 23K,0.009922027587890382,0.0,1.0,1.5831815227441257,1.0576605606769378,1.0156204704755103,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei
Lactiplantibacillus plantarum JDM1,0.014553070068359326,0.0,1.0,1.5834022161353238,1.1761751946276817,1.0553574612230345,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum
Enterococcus faecalis TX1322,0.11906433105468718,0.0,1.0,1.544948150867211,1.195928543024074,1.059683093206081,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
Lactiplantibacillus plantarum WCFS1,0.12081527709960926,0.0,1.0,1.5314526960052053,1.158546494257848,1.0646896054905755,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum
Cutibacterium avidum 44067,0.11736869812011703,0.0,1.0,1.2639305738023427,1.2639305738023427,1.073935569824029,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
[Eubacterium] rectale ATCC 33656,0.00999832153320309,0.0,1.0,1.4140570364651919,1.1706802597520547,1.0168975069252075,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,unclassified Lachnospiraceae,[Eubacterium] rectale
Limosilactobacillus oris F0423,0.12399673461914046,0.0,1.0,1.3226983098811542,1.1227368991671145,1.0533198270832473,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus oris
[Clostridium] clostridioforme CM201,0.13856697082519534,0.0,1.0,1.4260386921634343,1.1501309023941926,1.0049520567798595,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis
Roseburia intestinalis L1-82,0.1851215362548828,0.0,1.0,1.4531608523074777,1.2211077862745823,1.0131023187656234,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia intestinalis
Grimontia hollisae CIP 101886,0.010015487670898405,0.0,1.0,1.355755050840864,1.355755050840864,1.0611142316707918,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia hollisae
Enterococcus faecalis OG1RF,0.009994506835937217,0.0,1.0,1.4241951988884416,1.4039730747204684,1.1590074823737058,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
Enterococcus faecalis V583,0.01000154383345614,0.0,1.0007040865181516,1.4240009012307435,1.4037232095079857,1.1590015114390593,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
Streptococcus constellatus subsp. constellatus SK53,0.12242507934570311,0.0,1.0,1.4678256868673596,1.5663558867844398,1.0634233651191722,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus
Tannerella forsythia,0.12187194824218744,0.0,1.0,1.3337796565155808,1.506764009383853,1.0560264695467423,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia
Fusobacterium russii ATCC 25533,0.1484603881835936,0.0,1.0,1.3834090164318151,1.5896228328885984,1.0119938205140215,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium russii
Fusobacterium ulcerans ATCC 49185,0.19807434082031233,0.0,1.0,1.3642582142441704,1.5676020733855935,1.0031832767322897,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium ulcerans
Bacteroides fluxus YIT 12057,0.5058727264404295,0.0,1.0,1.196415653840158,1.196415653840158,1.0517912097343443,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fluxus
Stenotrophomonas maltophilia D457,0.00999832153320306,0.0,1.0,1.0917631790094842,1.0917631790094842,1.0471922180630187,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
Lactococcus garvieae ATCC 49156,0.12781715393066395,0.0,1.0,1.1053926220903432,1.2129312916184063,1.0905252392997846,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae
Yersinia kristensenii ATCC 33638,0.13336372375488265,0.0,1.0,1.1040895858690185,1.1040895858690185,1.0686893961068036,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia kristensenii
Campylobacter gracilis RM3268,0.10284423828124799,0.0,1.0,1.0,1.0,1.147151520939785,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis
Tropheryma whipplei str. Twist,0.1587524414062491,0.0,1.0,1.113025116692599,1.0,1.0,Actinobacteria,Actinomycetia,Micrococcales,Tropherymataceae,Tropheryma,Tropheryma whipplei
Aeromonas caviae Ae398,0.010000228881835807,0.0,1.0,1.0113263529439633,1.0113263529439633,1.0113263529439633,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae
Brucella anthropi ATCC 49188,0.0,0.0,0.9999649162150617,1.0,1.0,1.0,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella anthropi
Methylobacterium radiotolerans JCM 2831,0.009948730468741174,0.0,1.0,1.0,1.0,1.0,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium radiotolerans
Vibrio mimicus MB451,0.010009765624999821,0.0,1.0,1.0,1.0,1.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio mimicus
Aeromonas veronii B565,0.009998321533203042,0.0,1.0,1.0,1.0,1.0,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii
Vibrio furnissii NCTC 11218,0.010000228881835802,0.0,1.0,1.0,1.0,1.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio furnissii
Vibrio parahaemolyticus RIMD 2210633,0.010000228881835802,0.0,1.0,1.0,1.0,1.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio parahaemolyticus
[Ruminococcus] torques ATCC 27756,0.1748046874999715,0.0,1.0,1.000100263102951,1.0,1.0,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques
Lachnospiraceae bacterium 8_1_57FAA,0.1706542968749821,0.0,1.0,1.0,1.0,1.0,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,unclassified Lachnospiraceae,Lachnospiraceae bacterium 8_1_57FAA
Anaerostipes,0.12719726562499625,0.0,1.0,1.0,1.0,1.0,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes,Anaerostipes sp. 3_2_56FAA
Burkholderiales bacterium 1_1_47,0.12695312499998943,0.0,1.0,1.0,1.0,1.0,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales,unclassified Burkholderiales,Burkholderiales bacterium 1_1_47
Dialister invisus DSM 15470,0.10808563232421867,0.0,1.0,1.0,1.0,1.0195738783994457,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus
Ureaplasma urealyticum serovar 8 str. ATCC 27618,0.1000976562499908,0.0,1.0,1.0,1.0,1.0,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma urealyticum
[Clostridium] hylemonae DSM 15053,0.10156249999999027,0.0,1.0,1.0,1.0,1.0,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] hylemonae
Ureaplasma parvum serovar 1 str. ATCC 27813,0.1012573242187484,0.0,1.0,1.0,1.0,1.0,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma parvum
Clostridium sp. M62/1,0.10473632812499227,0.0,1.0,1.0,1.0,1.0,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. M62/1
Anaerostipes caccae L1-92,0.10498046874997251,0.0,1.0,1.0,1.0,1.0,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae
Campylobacter rectus RM3267,0.1028137207031248,0.0,1.0,1.0,1.0,1.0005059164113677,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter rectus
Acinetobacter lwoffii WJ10621,0.10302734374999264,0.0,1.0,1.0,1.0,1.00076844262295,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii
Enterococcus hirae ATCC 9790,0.13104438781738267,0.0,1.0,1.000763526243795,1.3783627416399256,1.0001204435764859,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus hirae
Sutterella wadsworthensis 3_1_45B,0.10247802734374603,0.0,1.0,1.0,1.4762553587451441,1.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis
Bacillus cereus AH187,0.010728181032308307,0.0,1.07279354893513,1.0045423317601085,1.287272678500375,1.0029969255805704,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
Bacillus cereus G9842,0.010782244397321485,0.0,1.0784054465057207,1.0043949910533205,1.2999771669395197,1.0027548908266313,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
Eggerthia catenaformis OT 569 = DSM 20559,0.20157241821289043,0.0,1.0,1.002409652902798,1.2849384784252704,1.001577985220531,Firmicutes,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia,Eggerthia catenaformis
Atopobium minutum 10063974,0.12687873840332003,0.0,1.0,1.054099899308828,1.2673320457190171,1.0333426454243801,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium minutum
Hungatella hathewayi 12489931,0.12660694122314445,0.0,1.0,1.0099046359672754,1.222763133436705,1.0067164231781893,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi
Actinomyces graevenitzii C83,0.18730926513671856,0.0,1.0,1.0,1.4908441671447077,1.1553043242859993,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces graevenitzii
Adlercreutzia equolifaciens DSM 19450,0.10031127929687485,0.0,1.0,1.0,1.43830024123214,1.2751902022638715,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens
Prevotella disiens FB035-09AN,0.3266239166259767,0.0,1.0,1.1779764209701273,1.4222577830859884,1.0735666665111527,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella disiens
Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957,0.1254634857177732,0.0,1.0,1.1819426739672707,1.3992435200535436,1.0536911421834443,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae
Olsenella uli DSM 7084,0.16564369201660142,0.0,1.0,1.1235911033718535,1.478553902168751,1.1203656799113502,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli
Enterococcus phoeniculicola ATCC BAA-412,0.12458801269531224,0.0,1.0,1.1427090040326684,1.546393755577395,1.09754764083274,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus phoeniculicola
Clostridium botulinum Bf,0.014532089233398236,0.0,1.0,1.0026370570362395,1.9585246263831377,1.0005736257811344,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium botulinum
Edwardsiella tarda FL6-60,0.010245782401636977,0.0,1.0247502410892009,1.001619929407182,1.993620043419809,1.0006199436587602,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda
Streptococcus agalactiae A909,0.1298561096191404,0.0,1.0,1.0041006901423861,1.8130411628961964,1.001102721660502,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae
[Clostridium] sporosphaeroides DSM 1294,0.11808395385742171,0.0,1.0,1.0005725511439019,1.837985168525458,1.000339416546385,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Ruminococcaceae,[Clostridium] sporosphaeroides
Clostridium botulinum F str. 230613,0.014522552490234281,0.0,1.0,1.002899877320187,1.8415702256472979,1.0007311413020772,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium botulinum
Providencia rustigianii DSM 4541,0.0,0.0,1.0,1.001934907269626,1.76726672231699,1.001009418212173,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rustigianii
Odoribacter laneus YIT 12061,0.1419315338134766,0.0,1.0,1.0,1.6212894433170193,1.0885833233854603,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter laneus
Butyricimonas synergistica DSM 23225,0.18365859985351551,0.0,1.033292893378658,1.0463017461251716,1.6864402029204857,1.0417152146320567,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica
